,element,name,position_name,team_name,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
13238,228,Youri Tielemans,Midfielder,Leicester,34,19,2,True,2020-10-04T11:00:00Z,0,3,4,90,0,0,0,3,0,0,0,0,0,0,0,16,15.6,14.8,0.0,3.0,64,20467,143902,32544,12077
13239,228,Youri Tielemans,Midfielder,Leicester,43,2,1,True,2020-10-18T18:15:00Z,0,1,5,90,0,0,0,1,0,0,0,1,0,0,0,8,16.4,5.2,14.0,3.6,64,-9923,136417,11472,21395
13240,228,Youri Tielemans,Midfielder,Leicester,49,1,2,False,2020-10-25T19:15:00Z,0,1,6,90,0,0,1,0,0,0,0,1,0,0,0,6,9.8,8.4,0.0,1.8,64,-12899,124857,4030,16929
13241,228,Youri Tielemans,Midfielder,Leicester,62,10,15,False,2020-11-02T20:00:00Z,1,4,7,90,2,0,0,1,0,0,0,0,0,0,3,52,70.6,3.6,34.0,10.8,64,-7516,119451,3939,11455
13242,228,Youri Tielemans,Midfielder,Leicester,74,20,3,True,2020-11-08T14:00:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,0,10,6.4,14.8,9.0,3.0,64,23544,150218,30633,7089
13243,228,Youri Tielemans,Midfielder,Leicester,83,11,2,False,2020-11-22T19:15:00Z,3,0,9,90,0,0,0,3,0,0,0,0,0,0,0,12,23.4,5.9,9.0,3.8,64,23989,181834,38899,14910
13244,228,Youri Tielemans,Midfielder,Leicester,94,8,2,True,2020-11-30T17:30:00Z,1,2,10,90,0,0,0,2,0,0,0,0,0,0,0,13,19.2,25.8,17.0,6.2,64,55504,244716,69267,13763
13245,228,Youri Tielemans,Midfielder,Leicester,105,15,2,False,2020-12-06T14:15:00Z,1,2,11,90,0,0,0,1,0,0,0,0,0,0,0,10,12.4,7.3,17.0,3.7,64,-12651,228313,16622,29273
13246,228,Youri Tielemans,Midfielder,Leicester,114,3,3,True,2020-12-13T19:15:00Z,3,0,12,90,0,0,1,0,0,0,0,0,0,0,0,10,4.2,7.6,8.0,2.0,64,-16408,213506,10572,26980
13247,228,Youri Tielemans,Midfielder,Leicester,123,7,2,True,2020-12-16T18:00:00Z,0,2,13,90,0,0,0,2,0,0,0,0,0,0,0,10,7.6,13.9,4.0,2.6,64,-14086,199780,7365,21451
13248,228,Youri Tielemans,Midfielder,Leicester,137,17,3,False,2020-12-20T14:15:00Z,0,2,14,90,0,0,1,0,0,0,0,0,0,0,0,12,6.2,4.3,4.0,1.5,64,-18417,182195,4010,22427
13249,228,Youri Tielemans,Midfielder,Leicester,143,13,3,True,2020-12-26T12:30:00Z,2,2,15,90,0,0,0,2,0,0,0,0,0,0,1,22,18.0,4.6,16.0,3.9,64,-11906,171276,6347,18253
13250,228,Youri Tielemans,Midfielder,Leicester,152,6,1,False,2020-12-28T15:00:00Z,1,1,16,33,0,0,0,1,0,0,0,0,0,0,0,10,7.4,2.5,8.0,1.8,64,-3058,169625,5936,8994
13251,228,Youri Tielemans,Midfielder,Leicester,165,14,7,False,2021-01-03T14:15:00Z,1,2,17,90,1,0,0,1,0,0,0,1,0,0,1,24,42.0,5.1,10.0,5.7,64,-6699,163768,5846,12545
13252,228,Youri Tielemans,Midfielder,Leicester,183,16,12,True,2021-01-16T20:00:00Z,2,0,19,90,0,2,1,0,0,0,0,0,0,0,3,38,53.4,34.8,0.0,8.8,64,5800,167702,12751,6951
13253,228,Youri Tielemans,Midfielder,Leicester,173,5,3,True,2021-01-19T20:15:00Z,2,0,19,90,0,0,1,0,0,0,0,0,0,0,0,10,8.0,4.5,23.0,3.6,64,5800,167702,12751,6951
13254,228,Youri Tielemans,Midfielder,Leicester,191,7,10,False,2021-01-27T20:15:00Z,1,1,20,90,1,0,0,1,0,0,0,0,0,0,3,33,51.8,28.9,21.0,10.2,64,20927,189340,31173,10246
13255,228,Youri Tielemans,Midfielder,Leicester,204,10,2,True,2021-01-31T14:00:00Z,1,3,21,90,0,0,0,3,0,0,0,0,0,0,0,12,16.4,22.8,7.0,4.6,64,41278,233587,49908,8630
13256,228,Youri Tielemans,Midfielder,Leicester,211,8,3,False,2021-02-03T18:00:00Z,0,2,22,90,0,0,1,0,0,0,0,0,0,0,0,13,19.6,16.8,0.0,3.6,64,7078,241935,22239,15161
13257,228,Youri Tielemans,Midfielder,Leicester,228,20,3,False,2021-02-07T14:00:00Z,0,0,23,90,0,0,1,0,0,0,0,0,0,0,0,15,14.8,29.4,1.0,4.5,64,-14019,229661,10740,24759
13258,228,Youri Tielemans,Midfielder,Leicester,234,11,2,True,2021-02-13T12:30:00Z,3,1,24,86,0,0,0,1,0,0,0,0,0,0,0,12,21.4,1.3,0.0,2.3,64,-21004,208869,9034,30038
13259,228,Youri Tielemans,Midfielder,Leicester,240,2,2,False,2021-02-21T14:05:00Z,1,2,25,87,0,0,0,1,0,0,0,0,0,0,0,14,16.0,34.3,13.0,6.3,64,-14230,197139,5236,19466
13260,228,Youri Tielemans,Midfielder,Leicester,253,1,6,True,2021-02-28T12:00:00Z,1,3,26,90,1,0,0,3,0,0,0,1,0,0,0,27,49.2,2.1,17.0,6.8,64,9874,210061,24639,14765
13261,228,Youri Tielemans,Midfielder,Leicester,280,4,2,False,2021-03-03T18:00:00Z,1,1,26,90,0,0,0,1,0,0,0,0,0,0,0,12,16.0,37.0,51.0,10.4,64,9874,210061,24639,14765
13262,228,Youri Tielemans,Midfielder,Leicester,260,3,4,False,2021-03-06T20:00:00Z,1,2,27,90,0,1,0,1,0,0,0,1,0,0,0,17,26.8,29.3,4.0,6.0,64,84381,297165,94335,9954
13263,228,Youri Tielemans,Midfielder,Leicester,274,15,3,True,2021-03-14T14:00:00Z,5,0,28,90,0,0,1,0,0,0,0,0,0,0,0,18,18.0,38.6,25.0,8.2,64,52825,351413,70383,17558
13264,228,Youri Tielemans,Midfielder,Leicester,294,12,2,True,2021-04-03T16:30:00Z,0,2,30,90,0,0,0,2,0,0,0,0,0,0,0,9,14.6,20.8,25.0,6.0,65,-7645,305141,17113,24758
13265,228,Youri Tielemans,Midfielder,Leicester,308,19,2,False,2021-04-11T13:05:00Z,3,2,31,90,0,0,0,3,0,0,0,0,0,0,0,15,16.8,52.6,14.0,8.3,65,-11596,293905,11620,23216
13266,228,Youri Tielemans,Midfielder,Leicester,314,18,3,True,2021-04-22T19:00:00Z,3,0,32,90,0,0,1,0,0,0,0,0,0,0,0,10,11.6,22.3,1.0,3.5,64,-994,293621,19293,20287
13267,228,Youri Tielemans,Midfielder,Leicester,323,6,2,True,2021-04-26T19:00:00Z,2,1,33,90,0,0,0,1,0,0,0,0,0,0,0,15,25.4,38.8,11.0,7.5,64,21331,316695,30495,9164
13268,228,Youri Tielemans,Midfielder,Leicester,336,16,2,False,2021-04-30T19:00:00Z,1,1,34,90,0,0,0,1,0,0,0,0,0,0,0,22,32.8,69.8,22.0,12.5,64,-3293,312699,10459,13752
13269,229,Ayoze Pérez,Midfielder,Leicester,5,18,3,False,2020-09-13T13:00:00Z,0,3,1,66,0,0,1,0,0,0,0,0,0,0,0,5,0.0,2.5,24.0,2.7,65,0,215629,0,0
13270,229,Ayoze Pérez,Midfielder,Leicester,14,4,2,True,2020-09-20T18:00:00Z,4,2,2,61,0,0,0,1,0,0,0,0,0,0,0,4,6.8,3.3,28.0,3.8,65,-27557,198539,12465,40022
13271,229,Ayoze Pérez,Midfielder,Leicester,24,12,0,False,2020-09-27T15:30:00Z,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-54236,146274,4840,59076
13272,229,Ayoze Pérez,Midfielder,Leicester,34,19,2,True,2020-10-04T11:00:00Z,0,3,4,63,0,0,0,2,0,0,0,0,0,0,0,9,1.8,4.8,0.0,0.7,63,-31074,118569,3452,34526
13273,229,Ayoze Pérez,Midfielder,Leicester,43,2,1,True,2020-10-18T18:15:00Z,0,1,5,90,0,0,0,1,0,0,0,1,0,0,0,5,24.4,26.2,51.0,10.2,63,-21545,98585,2149,23694
13274,229,Ayoze Pérez,Midfielder,Leicester,49,1,0,False,2020-10-25T19:15:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-12403,87092,1246,13649
13275,229,Ayoze Pérez,Midfielder,Leicester,62,10,0,False,2020-11-02T20:00:00Z,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-10041,77770,817,10858
13276,229,Ayoze Pérez,Midfielder,Leicester,74,20,0,True,2020-11-08T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-8029,69988,661,8690
13277,229,Ayoze Pérez,Midfielder,Leicester,83,11,0,False,2020-11-22T19:15:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-6671,63592,725,7396
13278,229,Ayoze Pérez,Midfielder,Leicester,94,8,0,True,2020-11-30T17:30:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-2929,61169,889,3818
13279,229,Ayoze Pérez,Midfielder,Leicester,105,15,9,False,2020-12-06T14:15:00Z,1,2,11,68,1,0,0,1,0,0,0,0,0,0,2,26,41.0,26.6,49.0,11.7,60,-3179,58130,588,3767
13280,229,Ayoze Pérez,Midfielder,Leicester,114,3,3,True,2020-12-13T19:15:00Z,3,0,12,61,0,0,1,0,0,0,0,0,0,0,0,3,12.8,33.8,19.0,6.6,60,6227,65561,8042,1815
13281,229,Ayoze Pérez,Midfielder,Leicester,123,7,1,True,2020-12-16T18:00:00Z,0,2,13,28,0,0,0,1,0,0,0,0,0,0,0,1,3.0,11.5,36.0,5.1,60,-520,64628,2390,2910
13282,229,Ayoze Pérez,Midfielder,Leicester,137,17,0,False,2020-12-20T14:15:00Z,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-2606,62150,1133,3739
13283,229,Ayoze Pérez,Midfielder,Leicester,143,13,1,True,2020-12-26T12:30:00Z,2,2,15,9,0,0,0,0,0,0,0,0,0,0,0,0,1.2,14.8,9.0,2.5,60,-3309,59059,1025,4334
13284,229,Ayoze Pérez,Midfielder,Leicester,152,6,2,False,2020-12-28T15:00:00Z,1,1,16,90,0,0,0,1,0,0,0,0,0,0,0,6,17.8,31.8,17.0,6.7,60,-160,59306,1775,1935
13285,229,Ayoze Pérez,Midfielder,Leicester,165,14,0,False,2021-01-03T14:15:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-978,58460,1386,2364
13286,229,Ayoze Pérez,Midfielder,Leicester,183,16,1,True,2021-01-16T20:00:00Z,2,0,19,13,0,0,0,0,0,0,0,0,0,0,0,3,6.0,14.0,4.0,2.4,60,-306,55878,1096,1402
13287,229,Ayoze Pérez,Midfielder,Leicester,173,5,1,True,2021-01-19T20:15:00Z,2,0,19,14,0,0,0,0,0,0,0,0,0,0,0,2,3.4,1.0,0.0,0.4,60,-306,55878,1096,1402
13288,229,Ayoze Pérez,Midfielder,Leicester,191,7,2,False,2021-01-27T20:15:00Z,1,1,20,90,0,0,0,1,0,0,0,0,0,0,0,6,6.6,2.0,23.0,3.2,60,-599,55438,1510,2109
13289,229,Ayoze Pérez,Midfielder,Leicester,204,10,2,True,2021-01-31T14:00:00Z,1,3,21,90,0,0,0,3,0,0,0,0,0,0,0,6,17.0,57.2,34.0,10.8,60,550,56128,2117,1567
13290,229,Ayoze Pérez,Midfielder,Leicester,211,8,3,False,2021-02-03T18:00:00Z,0,2,22,60,0,0,1,0,0,0,0,0,0,0,0,4,4.0,1.7,2.0,0.8,60,551,56817,1971,1420
13291,229,Ayoze Pérez,Midfielder,Leicester,228,20,3,False,2021-02-07T14:00:00Z,0,0,23,60,0,0,1,0,0,0,0,0,0,0,0,8,11.4,16.0,2.0,2.9,60,-1933,55012,427,2360
13292,229,Ayoze Pérez,Midfielder,Leicester,234,11,1,True,2021-02-13T12:30:00Z,3,1,24,15,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,60,-2248,52823,228,2476
13293,229,Ayoze Pérez,Midfielder,Leicester,240,2,0,False,2021-02-21T14:05:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-2618,50269,28,2646
13294,229,Ayoze Pérez,Midfielder,Leicester,253,1,0,True,2021-02-28T12:00:00Z,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1866,48397,43,1909
13295,229,Ayoze Pérez,Midfielder,Leicester,280,4,0,False,2021-03-03T18:00:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1866,48397,43,1909
13296,229,Ayoze Pérez,Midfielder,Leicester,260,3,0,False,2021-03-06T20:00:00Z,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-748,47729,48,796
13297,229,Ayoze Pérez,Midfielder,Leicester,274,15,8,True,2021-03-14T14:00:00Z,5,0,28,80,1,0,1,0,0,0,0,0,0,0,0,28,44.0,6.8,48.0,9.9,60,-208,47543,306,514
13298,229,Ayoze Pérez,Midfielder,Leicester,294,12,2,True,2021-04-03T16:30:00Z,0,2,30,90,0,0,0,2,0,0,0,0,0,0,0,14,8.6,1.3,0.0,1.0,60,163,49146,666,503
13299,229,Ayoze Pérez,Midfielder,Leicester,308,19,0,False,2021-04-11T13:05:00Z,3,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,1112,50393,1695,583
13300,229,Ayoze Pérez,Midfielder,Leicester,314,18,1,True,2021-04-22T19:00:00Z,3,0,32,18,0,0,0,0,0,0,0,0,0,0,0,2,2.6,2.3,2.0,0.7,60,397,50843,1363,966
13301,229,Ayoze Pérez,Midfielder,Leicester,323,6,1,True,2021-04-26T19:00:00Z,2,1,33,20,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.8,0.0,0.0,60,347,51314,991,644
13302,229,Ayoze Pérez,Midfielder,Leicester,336,16,1,False,2021-04-30T19:00:00Z,1,1,34,45,0,0,0,1,0,0,0,0,0,0,0,6,14.6,25.8,43.0,8.3,60,-266,51053,505,771
13303,230,Demarai Gray,Midfielder,Leicester,5,18,0,False,2020-09-13T13:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,12401,0,0
13304,230,Demarai Gray,Midfielder,Leicester,14,4,0,True,2020-09-20T18:00:00Z,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2624,11977,673,3297
13305,230,Demarai Gray,Midfielder,Leicester,24,12,0,False,2020-09-27T15:30:00Z,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2572,10013,516,3088
13306,230,Demarai Gray,Midfielder,Leicester,34,19,0,True,2020-10-04T11:00:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2346,7766,58,2404
13307,230,Demarai Gray,Midfielder,Leicester,43,2,0,True,2020-10-18T18:15:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1211,6687,86,1297
13308,230,Demarai Gray,Midfielder,Leicester,49,1,0,False,2020-10-25T19:15:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-322,6526,132,454
13309,230,Demarai Gray,Midfielder,Leicester,62,10,0,False,2020-11-02T20:00:00Z,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-282,6361,111,393
13310,230,Demarai Gray,Midfielder,Leicester,74,20,0,True,2020-11-08T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-260,6175,98,358
13311,230,Demarai Gray,Midfielder,Leicester,83,11,0,False,2020-11-22T19:15:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-227,6091,103,330
13312,230,Demarai Gray,Midfielder,Leicester,94,8,0,True,2020-11-30T17:30:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-81,6085,135,216
13313,230,Demarai Gray,Midfielder,Leicester,105,15,0,False,2020-12-06T14:15:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-145,6009,116,261
13314,230,Demarai Gray,Midfielder,Leicester,114,3,0,True,2020-12-13T19:15:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-138,5929,81,219
13315,230,Demarai Gray,Midfielder,Leicester,123,7,0,True,2020-12-16T18:00:00Z,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-57,5903,90,147
13316,230,Demarai Gray,Midfielder,Leicester,137,17,0,False,2020-12-20T14:15:00Z,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-95,5842,60,155
13317,230,Demarai Gray,Midfielder,Leicester,143,13,0,True,2020-12-26T12:30:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-90,5832,92,182
13318,230,Demarai Gray,Midfielder,Leicester,152,6,1,False,2020-12-28T15:00:00Z,1,1,16,18,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.3,3.0,0.5,52,-48,5813,48,96
13319,230,Demarai Gray,Midfielder,Leicester,165,14,0,False,2021-01-03T14:15:00Z,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-38,5821,57,95
13320,230,Demarai Gray,Midfielder,Leicester,183,16,0,True,2021-01-16T20:00:00Z,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-6,5792,69,75
13321,230,Demarai Gray,Midfielder,Leicester,173,5,0,True,2021-01-19T20:15:00Z,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-6,5792,69,75
13322,230,Demarai Gray,Midfielder,Leicester,191,7,0,False,2021-01-27T20:15:00Z,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-50,5783,90,140
13323,230,Demarai Gray,Midfielder,Leicester,204,10,0,True,2021-01-31T14:00:00Z,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-66,5738,29,95
13324,230,Demarai Gray,Midfielder,Leicester,211,8,0,False,2021-02-03T18:00:00Z,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-159,5583,12,171
13325,230,Demarai Gray,Midfielder,Leicester,228,20,0,False,2021-02-07T14:00:00Z,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-189,5391,0,189
13326,230,Demarai Gray,Midfielder,Leicester,234,11,0,True,2021-02-13T12:30:00Z,3,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-148,5246,0,148
13327,230,Demarai Gray,Midfielder,Leicester,240,2,0,False,2021-02-21T14:05:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-81,5171,0,81
13328,230,Demarai Gray,Midfielder,Leicester,253,1,0,True,2021-02-28T12:00:00Z,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-64,5107,0,64
13329,230,Demarai Gray,Midfielder,Leicester,280,4,0,False,2021-03-03T18:00:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-64,5107,0,64
13330,230,Demarai Gray,Midfielder,Leicester,260,3,0,False,2021-03-06T20:00:00Z,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-49,5060,0,49
13331,230,Demarai Gray,Midfielder,Leicester,274,15,0,True,2021-03-14T14:00:00Z,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-29,5028,0,29
13332,230,Demarai Gray,Midfielder,Leicester,294,12,0,True,2021-04-03T16:30:00Z,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-25,4978,0,25
13333,230,Demarai Gray,Midfielder,Leicester,308,19,0,False,2021-04-11T13:05:00Z,3,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-11,4971,0,11
13334,230,Demarai Gray,Midfielder,Leicester,314,18,0,True,2021-04-22T19:00:00Z,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-21,4948,0,21
13335,230,Demarai Gray,Midfielder,Leicester,323,6,0,True,2021-04-26T19:00:00Z,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-10,4937,0,10
13336,230,Demarai Gray,Midfielder,Leicester,336,16,0,False,2021-04-30T19:00:00Z,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-9,4931,0,9
13337,231,James Maddison,Midfielder,Leicester,5,18,1,False,2020-09-13T13:00:00Z,0,3,1,15,0,0,0,0,0,0,0,0,0,0,0,4,2.8,12.3,0.0,1.5,70,0,81625,0,0
13338,231,James Maddison,Midfielder,Leicester,14,4,1,True,2020-09-20T18:00:00Z,4,2,2,28,0,0,0,1,0,0,0,0,0,0,0,3,0.0,11.2,0.0,1.1,70,4726,107645,20171,15445
13339,231,James Maddison,Midfielder,Leicester,24,12,10,False,2020-09-27T15:30:00Z,2,5,3,21,1,1,0,1,0,0,0,0,0,0,1,28,33.4,0.3,9.0,4.3,70,-14665,99505,9206,23871
13340,231,James Maddison,Midfielder,Leicester,34,19,0,True,2020-10-04T11:00:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,132793,259670,154298,21505
13341,231,James Maddison,Midfielder,Leicester,43,2,1,True,2020-10-18T18:15:00Z,0,1,5,22,0,0,0,1,0,0,0,0,0,0,0,2,4.0,15.2,16.0,3.5,70,-70580,181628,20902,91482
13342,231,James Maddison,Midfielder,Leicester,49,1,2,False,2020-10-25T19:15:00Z,0,1,6,84,0,0,1,0,0,0,0,1,0,0,0,5,0.0,6.8,16.0,2.0,70,-18430,170479,13457,31887
13343,231,James Maddison,Midfielder,Leicester,62,10,4,False,2020-11-02T20:00:00Z,1,4,7,27,0,1,0,0,0,0,0,0,0,0,0,12,4.4,18.3,2.0,2.5,70,-1894,173122,16541,18435
13344,231,James Maddison,Midfielder,Leicester,74,20,3,True,2020-11-08T14:00:00Z,1,0,8,71,0,0,1,0,0,0,0,0,0,0,0,10,13.6,29.2,20.0,6.3,70,-4305,170993,14465,18770
13345,231,James Maddison,Midfielder,Leicester,83,11,2,False,2020-11-22T19:15:00Z,3,0,9,90,0,0,0,3,0,0,0,0,0,0,0,14,20.4,50.2,26.0,9.7,70,-8804,164679,13924,22728
13346,231,James Maddison,Midfielder,Leicester,94,8,2,True,2020-11-30T17:30:00Z,1,2,10,90,0,0,0,2,0,0,0,0,0,0,0,10,6.8,21.5,14.0,4.2,70,42924,214039,54121,11197
13347,231,James Maddison,Midfielder,Leicester,105,15,4,False,2020-12-06T14:15:00Z,1,2,11,90,0,1,0,1,0,0,0,1,0,0,0,21,24.4,47.4,13.0,8.5,70,-6665,205527,16465,23130
13348,231,James Maddison,Midfielder,Leicester,114,3,16,True,2020-12-13T19:15:00Z,3,0,12,74,2,0,1,0,0,0,0,0,0,0,3,48,72.4,18.5,77.0,16.8,70,-2580,204432,20371,22951
13349,231,James Maddison,Midfielder,Leicester,123,7,2,True,2020-12-16T18:00:00Z,0,2,13,90,0,0,0,2,0,0,0,0,0,0,0,15,17.6,62.1,11.0,9.1,71,160865,371978,170121,9256
13350,231,James Maddison,Midfielder,Leicester,137,17,3,False,2020-12-20T14:15:00Z,0,2,14,90,0,0,1,0,0,0,0,0,0,0,0,9,15.8,63.8,21.0,10.1,71,19485,390621,55996,36511
13351,231,James Maddison,Midfielder,Leicester,143,13,4,True,2020-12-26T12:30:00Z,2,2,15,90,0,1,0,2,0,0,0,1,0,0,0,15,22.8,38.1,8.0,6.9,71,34910,432220,77316,42406
13352,231,James Maddison,Midfielder,Leicester,152,6,0,False,2020-12-28T15:00:00Z,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,72,105517,544751,128815,23298
13353,231,James Maddison,Midfielder,Leicester,165,14,10,False,2021-01-03T14:15:00Z,1,2,17,78,1,0,1,0,0,0,0,0,0,0,2,27,36.6,37.3,21.0,9.5,72,-135641,404886,10223,145864
13354,231,James Maddison,Midfielder,Leicester,183,16,9,True,2021-01-16T20:00:00Z,2,0,19,76,1,0,1,0,0,0,0,0,0,0,1,25,36.8,36.7,20.0,9.4,71,48095,430945,79523,31428
13355,231,James Maddison,Midfielder,Leicester,173,5,8,True,2021-01-19T20:15:00Z,2,0,19,75,1,0,1,0,0,0,0,0,0,0,0,23,38.8,15.6,20.0,7.4,71,48095,430945,79523,31428
13356,231,James Maddison,Midfielder,Leicester,191,7,2,False,2021-01-27T20:15:00Z,1,1,20,90,0,0,0,1,0,0,0,0,0,0,0,12,18.6,17.8,56.0,9.2,72,514549,952450,553340,38791
13357,231,James Maddison,Midfielder,Leicester,204,10,5,True,2021-01-31T14:00:00Z,1,3,21,90,0,1,0,3,0,0,0,0,0,0,0,14,19.2,32.9,13.0,6.5,72,101184,1052669,164402,63218
13358,231,James Maddison,Midfielder,Leicester,211,8,11,False,2021-02-03T18:00:00Z,0,2,22,90,0,2,1,0,0,0,0,0,0,0,2,36,48.8,51.6,13.0,11.3,73,83839,1142081,130100,46261
13359,231,James Maddison,Midfielder,Leicester,228,20,2,False,2021-02-07T14:00:00Z,0,0,23,90,0,0,1,0,0,0,0,1,0,0,0,4,13.8,19.3,69.0,10.2,74,192545,1346312,220417,27872
13360,231,James Maddison,Midfielder,Leicester,234,11,8,True,2021-02-13T12:30:00Z,3,1,24,90,1,0,0,1,0,0,0,0,0,0,1,32,42.4,24.6,21.0,8.8,74,-131568,1205419,82701,214269
13361,231,James Maddison,Midfielder,Leicester,240,2,9,False,2021-02-21T14:05:00Z,1,2,25,63,1,0,0,1,0,0,0,0,0,0,2,30,40.2,6.6,42.0,8.9,73,65076,1295526,119305,54229
13362,231,James Maddison,Midfielder,Leicester,253,1,0,True,2021-02-28T12:00:00Z,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,73,-397634,882507,67434,465068
13363,231,James Maddison,Midfielder,Leicester,280,4,0,False,2021-03-03T18:00:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,73,-397634,882507,67434,465068
