,element,name,team_name,position_name,round,total_points
10060,370,James Ward-Prowse,Southampton,Midfielder,3,3
10061,370,James Ward-Prowse,Southampton,Midfielder,4,3
10062,370,James Ward-Prowse,Southampton,Midfielder,5,2
10063,370,James Ward-Prowse,Southampton,Midfielder,6,11
10064,370,James Ward-Prowse,Southampton,Midfielder,7,17
10065,370,James Ward-Prowse,Southampton,Midfielder,8,3
10066,370,James Ward-Prowse,Southampton,Midfielder,9,2
10067,370,James Ward-Prowse,Southampton,Midfielder,10,11
10068,370,James Ward-Prowse,Southampton,Midfielder,11,5
10069,370,James Ward-Prowse,Southampton,Midfielder,12,3
10070,370,James Ward-Prowse,Southampton,Midfielder,13,2
10071,370,James Ward-Prowse,Southampton,Midfielder,14,1
10072,370,James Ward-Prowse,Southampton,Midfielder,15,3
10073,370,James Ward-Prowse,Southampton,Midfielder,16,3
10074,370,James Ward-Prowse,Southampton,Midfielder,17,6
10075,370,James Ward-Prowse,Southampton,Midfielder,19,2
10076,370,James Ward-Prowse,Southampton,Midfielder,20,5
10077,370,James Ward-Prowse,Southampton,Midfielder,21,1
10078,370,James Ward-Prowse,Southampton,Midfielder,22,2
10079,370,James Ward-Prowse,Southampton,Midfielder,23,9
10080,370,James Ward-Prowse,Southampton,Midfielder,24,2
10081,370,James Ward-Prowse,Southampton,Midfielder,25,2
10082,370,James Ward-Prowse,Southampton,Midfielder,25,2
10083,370,James Ward-Prowse,Southampton,Midfielder,26,2
10084,370,James Ward-Prowse,Southampton,Midfielder,27,11
10085,370,James Ward-Prowse,Southampton,Midfielder,27,7
10086,370,James Ward-Prowse,Southampton,Midfielder,28,2
10087,370,James Ward-Prowse,Southampton,Midfielder,30,2
10088,370,James Ward-Prowse,Southampton,Midfielder,31,-1
10089,370,James Ward-Prowse,Southampton,Midfielder,32,5
10090,370,James Ward-Prowse,Southampton,Midfielder,34,10
10091,371,Angus Gunn,Southampton,Goalkeeper,1,0
10092,371,Angus Gunn,Southampton,Goalkeeper,2,0
10093,371,Angus Gunn,Southampton,Goalkeeper,3,0
10094,371,Angus Gunn,Southampton,Goalkeeper,4,0
10095,371,Angus Gunn,Southampton,Goalkeeper,5,0
10096,371,Angus Gunn,Southampton,Goalkeeper,6,0
10097,371,Angus Gunn,Southampton,Goalkeeper,7,0
10098,371,Angus Gunn,Southampton,Goalkeeper,8,0
10099,371,Angus Gunn,Southampton,Goalkeeper,9,0
10100,371,Angus Gunn,Southampton,Goalkeeper,10,0
10101,371,Angus Gunn,Southampton,Goalkeeper,11,0
10102,371,Angus Gunn,Southampton,Goalkeeper,12,0
10103,371,Angus Gunn,Southampton,Goalkeeper,13,0
10104,371,Angus Gunn,Southampton,Goalkeeper,14,0
10105,371,Angus Gunn,Southampton,Goalkeeper,15,0
10106,371,Angus Gunn,Southampton,Goalkeeper,16,0
10107,371,Angus Gunn,Southampton,Goalkeeper,17,0
10108,371,Angus Gunn,Southampton,Goalkeeper,19,0
10109,371,Angus Gunn,Southampton,Goalkeeper,20,0
10110,371,Angus Gunn,Southampton,Goalkeeper,21,0
10111,371,Angus Gunn,Southampton,Goalkeeper,22,0
10112,371,Angus Gunn,Southampton,Goalkeeper,23,0
10113,371,Angus Gunn,Southampton,Goalkeeper,24,0
10114,371,Angus Gunn,Southampton,Goalkeeper,25,0
10115,371,Angus Gunn,Southampton,Goalkeeper,25,0
10116,371,Angus Gunn,Southampton,Goalkeeper,26,0
10117,371,Angus Gunn,Southampton,Goalkeeper,27,0
10118,371,Angus Gunn,Southampton,Goalkeeper,27,0
10119,371,Angus Gunn,Southampton,Goalkeeper,28,0
10120,371,Angus Gunn,Southampton,Goalkeeper,30,0
10121,371,Angus Gunn,Southampton,Goalkeeper,31,0
10122,371,Angus Gunn,Southampton,Goalkeeper,32,0
10123,371,Angus Gunn,Southampton,Goalkeeper,34,0
10124,372,Sofiane Boufal,Southampton,Midfielder,1,0
10125,372,Sofiane Boufal,Southampton,Midfielder,2,0
10126,372,Sofiane Boufal,Southampton,Midfielder,3,0
10127,372,Sofiane Boufal,Southampton,Midfielder,4,0
10128,372,Sofiane Boufal,Southampton,Midfielder,5,0
10129,372,Sofiane Boufal,Southampton,Midfielder,6,0
10130,372,Sofiane Boufal,Southampton,Midfielder,7,0
10131,372,Sofiane Boufal,Southampton,Midfielder,8,0
10132,372,Sofiane Boufal,Southampton,Midfielder,9,0
10133,372,Sofiane Boufal,Southampton,Midfielder,10,0
10134,372,Sofiane Boufal,Southampton,Midfielder,11,0
10135,372,Sofiane Boufal,Southampton,Midfielder,12,0
10136,372,Sofiane Boufal,Southampton,Midfielder,13,0
10137,372,Sofiane Boufal,Southampton,Midfielder,14,0
10138,372,Sofiane Boufal,Southampton,Midfielder,15,0
10139,372,Sofiane Boufal,Southampton,Midfielder,16,0
10140,372,Sofiane Boufal,Southampton,Midfielder,17,0
10141,372,Sofiane Boufal,Southampton,Midfielder,19,0
10142,372,Sofiane Boufal,Southampton,Midfielder,20,0
10143,372,Sofiane Boufal,Southampton,Midfielder,21,0
10144,372,Sofiane Boufal,Southampton,Midfielder,22,0
10145,372,Sofiane Boufal,Southampton,Midfielder,23,0
10146,372,Sofiane Boufal,Southampton,Midfielder,24,0
10147,372,Sofiane Boufal,Southampton,Midfielder,25,0
10148,372,Sofiane Boufal,Southampton,Midfielder,25,0
10149,372,Sofiane Boufal,Southampton,Midfielder,26,0
10150,372,Sofiane Boufal,Southampton,Midfielder,27,0
10151,372,Sofiane Boufal,Southampton,Midfielder,27,0
10152,372,Sofiane Boufal,Southampton,Midfielder,28,0
10153,372,Sofiane Boufal,Southampton,Midfielder,30,0
10154,372,Sofiane Boufal,Southampton,Midfielder,31,0
10155,372,Sofiane Boufal,Southampton,Midfielder,32,0
10156,372,Sofiane Boufal,Southampton,Midfielder,34,0
10157,374,Josh Sims,Southampton,Midfielder,1,0
10158,374,Josh Sims,Southampton,Midfielder,2,0
10159,374,Josh Sims,Southampton,Midfielder,3,0
10160,374,Josh Sims,Southampton,Midfielder,4,0
10161,374,Josh Sims,Southampton,Midfielder,5,0
10162,374,Josh Sims,Southampton,Midfielder,6,0
10163,374,Josh Sims,Southampton,Midfielder,7,0
10164,374,Josh Sims,Southampton,Midfielder,8,0
10165,374,Josh Sims,Southampton,Midfielder,9,0
10166,374,Josh Sims,Southampton,Midfielder,10,0
10167,374,Josh Sims,Southampton,Midfielder,11,0
10168,374,Josh Sims,Southampton,Midfielder,12,0
10169,374,Josh Sims,Southampton,Midfielder,13,0
10170,374,Josh Sims,Southampton,Midfielder,14,0
10171,374,Josh Sims,Southampton,Midfielder,15,0
10172,374,Josh Sims,Southampton,Midfielder,16,0
10173,374,Josh Sims,Southampton,Midfielder,17,0
10174,374,Josh Sims,Southampton,Midfielder,19,0
10175,374,Josh Sims,Southampton,Midfielder,20,0
10176,374,Josh Sims,Southampton,Midfielder,21,0
10177,374,Josh Sims,Southampton,Midfielder,22,0
10178,374,Josh Sims,Southampton,Midfielder,23,0
10179,374,Josh Sims,Southampton,Midfielder,24,0
10180,374,Josh Sims,Southampton,Midfielder,25,0
10181,374,Josh Sims,Southampton,Midfielder,25,0
10182,374,Josh Sims,Southampton,Midfielder,26,0
10183,374,Josh Sims,Southampton,Midfielder,27,0
10184,374,Josh Sims,Southampton,Midfielder,27,0
10185,374,Josh Sims,Southampton,Midfielder,28,0
10186,374,Josh Sims,Southampton,Midfielder,30,0
10187,374,Josh Sims,Southampton,Midfielder,31,0
10188,374,Josh Sims,Southampton,Midfielder,32,0
10189,374,Josh Sims,Southampton,Midfielder,34,0
10190,375,Kyle Walker-Peters,Southampton,Defender,1,1
10191,375,Kyle Walker-Peters,Southampton,Defender,2,3
10192,375,Kyle Walker-Peters,Southampton,Defender,3,6
10193,375,Kyle Walker-Peters,Southampton,Defender,4,5
10194,375,Kyle Walker-Peters,Southampton,Defender,5,1
10195,375,Kyle Walker-Peters,Southampton,Defender,6,5
10196,375,Kyle Walker-Peters,Southampton,Defender,7,1
10197,375,Kyle Walker-Peters,Southampton,Defender,8,9
10198,375,Kyle Walker-Peters,Southampton,Defender,9,3
10199,375,Kyle Walker-Peters,Southampton,Defender,10,1
10200,375,Kyle Walker-Peters,Southampton,Defender,11,5
10201,375,Kyle Walker-Peters,Southampton,Defender,12,6
10202,375,Kyle Walker-Peters,Southampton,Defender,13,2
10203,375,Kyle Walker-Peters,Southampton,Defender,14,2
10204,375,Kyle Walker-Peters,Southampton,Defender,15,8
10205,375,Kyle Walker-Peters,Southampton,Defender,16,5
10206,375,Kyle Walker-Peters,Southampton,Defender,17,6
10207,375,Kyle Walker-Peters,Southampton,Defender,19,1
10208,375,Kyle Walker-Peters,Southampton,Defender,20,0
10209,375,Kyle Walker-Peters,Southampton,Defender,21,0
10210,375,Kyle Walker-Peters,Southampton,Defender,22,0
10211,375,Kyle Walker-Peters,Southampton,Defender,23,0
10212,375,Kyle Walker-Peters,Southampton,Defender,24,1
10213,375,Kyle Walker-Peters,Southampton,Defender,25,0
10214,375,Kyle Walker-Peters,Southampton,Defender,25,0
10215,375,Kyle Walker-Peters,Southampton,Defender,26,0
10216,375,Kyle Walker-Peters,Southampton,Defender,27,7
10217,375,Kyle Walker-Peters,Southampton,Defender,27,0
10218,375,Kyle Walker-Peters,Southampton,Defender,28,1
10219,375,Kyle Walker-Peters,Southampton,Defender,30,1
10220,375,Kyle Walker-Peters,Southampton,Defender,31,1
10221,375,Kyle Walker-Peters,Southampton,Defender,32,1
10222,375,Kyle Walker-Peters,Southampton,Defender,34,2
10223,376,Jan Bednarek,Southampton,Defender,1,1
10224,376,Jan Bednarek,Southampton,Defender,2,0
10225,376,Jan Bednarek,Southampton,Defender,3,8
10226,376,Jan Bednarek,Southampton,Defender,4,6
10227,376,Jan Bednarek,Southampton,Defender,5,1
10228,376,Jan Bednarek,Southampton,Defender,6,6
10229,376,Jan Bednarek,Southampton,Defender,7,1
10230,376,Jan Bednarek,Southampton,Defender,8,6
10231,376,Jan Bednarek,Southampton,Defender,9,2
10232,376,Jan Bednarek,Southampton,Defender,10,8
10233,376,Jan Bednarek,Southampton,Defender,11,2
10234,376,Jan Bednarek,Southampton,Defender,12,12
10235,376,Jan Bednarek,Southampton,Defender,13,1
10236,376,Jan Bednarek,Southampton,Defender,14,2
10237,376,Jan Bednarek,Southampton,Defender,15,9
10238,376,Jan Bednarek,Southampton,Defender,16,7
10239,376,Jan Bednarek,Southampton,Defender,17,7
10240,376,Jan Bednarek,Southampton,Defender,19,1
10241,376,Jan Bednarek,Southampton,Defender,20,1
10242,376,Jan Bednarek,Southampton,Defender,21,2
10243,376,Jan Bednarek,Southampton,Defender,22,-7
10244,376,Jan Bednarek,Southampton,Defender,23,0
10245,376,Jan Bednarek,Southampton,Defender,24,0
10246,376,Jan Bednarek,Southampton,Defender,25,2
10247,376,Jan Bednarek,Southampton,Defender,25,1
10248,376,Jan Bednarek,Southampton,Defender,26,2
10249,376,Jan Bednarek,Southampton,Defender,27,6
10250,376,Jan Bednarek,Southampton,Defender,27,0
10251,376,Jan Bednarek,Southampton,Defender,28,1
10252,376,Jan Bednarek,Southampton,Defender,30,1
10253,376,Jan Bednarek,Southampton,Defender,31,1
10254,376,Jan Bednarek,Southampton,Defender,32,1
10255,376,Jan Bednarek,Southampton,Defender,34,2
10256,377,Che Adams,Southampton,Forward,1,2
10257,377,Che Adams,Southampton,Forward,2,1
10258,377,Che Adams,Southampton,Forward,3,5
10259,377,Che Adams,Southampton,Forward,4,2
10260,377,Che Adams,Southampton,Forward,5,11
10261,377,Che Adams,Southampton,Forward,6,8
10262,377,Che Adams,Southampton,Forward,7,5
10263,377,Che Adams,Southampton,Forward,8,7
10264,377,Che Adams,Southampton,Forward,9,7
10265,377,Che Adams,Southampton,Forward,10,2
10266,377,Che Adams,Southampton,Forward,11,2
10267,377,Che Adams,Southampton,Forward,12,8
10268,377,Che Adams,Southampton,Forward,13,5
10269,377,Che Adams,Southampton,Forward,14,2
10270,377,Che Adams,Southampton,Forward,15,2
10271,377,Che Adams,Southampton,Forward,16,1
10272,377,Che Adams,Southampton,Forward,17,0
10273,377,Che Adams,Southampton,Forward,19,2
10274,377,Che Adams,Southampton,Forward,20,2
10275,377,Che Adams,Southampton,Forward,21,1
10276,377,Che Adams,Southampton,Forward,22,2
10277,377,Che Adams,Southampton,Forward,23,5
10278,377,Che Adams,Southampton,Forward,24,1
10279,377,Che Adams,Southampton,Forward,25,1
10280,377,Che Adams,Southampton,Forward,25,2
10281,377,Che Adams,Southampton,Forward,26,2
10282,377,Che Adams,Southampton,Forward,27,6
10283,377,Che Adams,Southampton,Forward,27,6
10284,377,Che Adams,Southampton,Forward,28,8
10285,377,Che Adams,Southampton,Forward,30,1
10286,377,Che Adams,Southampton,Forward,31,1
10287,377,Che Adams,Southampton,Forward,32,2
10288,377,Che Adams,Southampton,Forward,34,2
10289,378,Yan Valery,Southampton,Defender,1,0
10290,378,Yan Valery,Southampton,Defender,2,0
10291,378,Yan Valery,Southampton,Defender,3,0
10292,378,Yan Valery,Southampton,Defender,4,0
10293,378,Yan Valery,Southampton,Defender,5,0
10294,378,Yan Valery,Southampton,Defender,6,0
10295,378,Yan Valery,Southampton,Defender,7,0
10296,378,Yan Valery,Southampton,Defender,8,0
10297,378,Yan Valery,Southampton,Defender,9,0
10298,378,Yan Valery,Southampton,Defender,10,0
10299,378,Yan Valery,Southampton,Defender,11,0
10300,378,Yan Valery,Southampton,Defender,12,0
10301,378,Yan Valery,Southampton,Defender,13,0
10302,378,Yan Valery,Southampton,Defender,14,0
10303,378,Yan Valery,Southampton,Defender,15,0
10304,378,Yan Valery,Southampton,Defender,16,0
10305,378,Yan Valery,Southampton,Defender,17,1
10306,378,Yan Valery,Southampton,Defender,19,1
10307,378,Yan Valery,Southampton,Defender,20,1
10308,378,Yan Valery,Southampton,Defender,21,0
10309,378,Yan Valery,Southampton,Defender,22,0
10310,378,Yan Valery,Southampton,Defender,23,0
10311,378,Yan Valery,Southampton,Defender,24,0
10312,378,Yan Valery,Southampton,Defender,25,0
10313,378,Yan Valery,Southampton,Defender,25,0
10314,378,Yan Valery,Southampton,Defender,26,0
10315,378,Yan Valery,Southampton,Defender,27,0
10316,378,Yan Valery,Southampton,Defender,27,0
10317,378,Yan Valery,Southampton,Defender,28,0
10318,378,Yan Valery,Southampton,Defender,30,0
10319,378,Yan Valery,Southampton,Defender,31,0
10320,378,Yan Valery,Southampton,Defender,32,0
10321,378,Yan Valery,Southampton,Defender,34,0
10322,379,William Smallbone,Southampton,Midfielder,1,2
10323,379,William Smallbone,Southampton,Midfielder,2,1
10324,379,William Smallbone,Southampton,Midfielder,3,0
10325,379,William Smallbone,Southampton,Midfielder,4,0
10326,379,William Smallbone,Southampton,Midfielder,5,0
10327,379,William Smallbone,Southampton,Midfielder,6,0
10328,379,William Smallbone,Southampton,Midfielder,7,0
10329,379,William Smallbone,Southampton,Midfielder,8,0
10330,379,William Smallbone,Southampton,Midfielder,9,0
10331,379,William Smallbone,Southampton,Midfielder,10,0
10332,379,William Smallbone,Southampton,Midfielder,11,0
10333,379,William Smallbone,Southampton,Midfielder,12,0
10334,379,William Smallbone,Southampton,Midfielder,13,0
10335,379,William Smallbone,Southampton,Midfielder,14,0
10336,379,William Smallbone,Southampton,Midfielder,15,0
10337,379,William Smallbone,Southampton,Midfielder,16,0
10338,379,William Smallbone,Southampton,Midfielder,17,0
10339,379,William Smallbone,Southampton,Midfielder,19,2
10340,379,William Smallbone,Southampton,Midfielder,20,0
10341,379,William Smallbone,Southampton,Midfielder,21,0
10342,379,William Smallbone,Southampton,Midfielder,22,0
10343,379,William Smallbone,Southampton,Midfielder,23,0
10344,379,William Smallbone,Southampton,Midfielder,24,0
10345,379,William Smallbone,Southampton,Midfielder,25,0
10346,379,William Smallbone,Southampton,Midfielder,25,0
10347,379,William Smallbone,Southampton,Midfielder,26,0
10348,379,William Smallbone,Southampton,Midfielder,27,0
10349,379,William Smallbone,Southampton,Midfielder,27,0
10350,379,William Smallbone,Southampton,Midfielder,28,0
10351,379,William Smallbone,Southampton,Midfielder,30,0
10352,379,William Smallbone,Southampton,Midfielder,31,0
10353,379,William Smallbone,Southampton,Midfielder,32,0
10354,379,William Smallbone,Southampton,Midfielder,34,0
10355,380,Jake Vokins,Southampton,Defender,1,0
10356,380,Jake Vokins,Southampton,Defender,2,0
10357,380,Jake Vokins,Southampton,Defender,3,0
10358,380,Jake Vokins,Southampton,Defender,4,0
10359,380,Jake Vokins,Southampton,Defender,5,0
10360,380,Jake Vokins,Southampton,Defender,6,0
10361,380,Jake Vokins,Southampton,Defender,7,0
10362,380,Jake Vokins,Southampton,Defender,8,0
10363,380,Jake Vokins,Southampton,Defender,9,0
10364,380,Jake Vokins,Southampton,Defender,10,0
10365,380,Jake Vokins,Southampton,Defender,11,0
10366,380,Jake Vokins,Southampton,Defender,12,0
10367,380,Jake Vokins,Southampton,Defender,13,0
10368,380,Jake Vokins,Southampton,Defender,14,0
10369,380,Jake Vokins,Southampton,Defender,15,0
10370,380,Jake Vokins,Southampton,Defender,16,0
10371,380,Jake Vokins,Southampton,Defender,17,0
10372,380,Jake Vokins,Southampton,Defender,19,0
10373,380,Jake Vokins,Southampton,Defender,20,1
10374,380,Jake Vokins,Southampton,Defender,21,0
10375,380,Jake Vokins,Southampton,Defender,22,0
10376,380,Jake Vokins,Southampton,Defender,23,0
10377,380,Jake Vokins,Southampton,Defender,24,0
10378,380,Jake Vokins,Southampton,Defender,25,0
10379,380,Jake Vokins,Southampton,Defender,25,0
10380,380,Jake Vokins,Southampton,Defender,26,0
10381,380,Jake Vokins,Southampton,Defender,27,0
10382,380,Jake Vokins,Southampton,Defender,27,0
10383,380,Jake Vokins,Southampton,Defender,28,0
10384,380,Jake Vokins,Southampton,Defender,30,0
10385,380,Jake Vokins,Southampton,Defender,31,0
10386,380,Jake Vokins,Southampton,Defender,32,0
10387,380,Jake Vokins,Southampton,Defender,34,0
10388,381,Michael Obafemi,Southampton,Forward,1,0
10389,381,Michael Obafemi,Southampton,Forward,2,0
10390,381,Michael Obafemi,Southampton,Forward,3,1
10391,381,Michael Obafemi,Southampton,Forward,4,0
10392,381,Michael Obafemi,Southampton,Forward,5,0
10393,381,Michael Obafemi,Southampton,Forward,6,0
10394,381,Michael Obafemi,Southampton,Forward,7,0
10395,381,Michael Obafemi,Southampton,Forward,8,0
10396,381,Michael Obafemi,Southampton,Forward,9,0
10397,381,Michael Obafemi,Southampton,Forward,10,0
10398,381,Michael Obafemi,Southampton,Forward,11,0
10399,381,Michael Obafemi,Southampton,Forward,12,0
10400,381,Michael Obafemi,Southampton,Forward,13,0
10401,381,Michael Obafemi,Southampton,Forward,14,0
10402,381,Michael Obafemi,Southampton,Forward,15,0
10403,381,Michael Obafemi,Southampton,Forward,16,0
10404,381,Michael Obafemi,Southampton,Forward,17,0
10405,381,Michael Obafemi,Southampton,Forward,19,0
10406,381,Michael Obafemi,Southampton,Forward,20,0
10407,381,Michael Obafemi,Southampton,Forward,21,0
10408,381,Michael Obafemi,Southampton,Forward,22,0
10409,381,Michael Obafemi,Southampton,Forward,23,0
10410,381,Michael Obafemi,Southampton,Forward,24,0
10411,381,Michael Obafemi,Southampton,Forward,25,0
10412,381,Michael Obafemi,Southampton,Forward,25,0
10413,381,Michael Obafemi,Southampton,Forward,26,0
10414,381,Michael Obafemi,Southampton,Forward,27,0
10415,381,Michael Obafemi,Southampton,Forward,27,0
10416,381,Michael Obafemi,Southampton,Forward,28,0
10417,381,Michael Obafemi,Southampton,Forward,30,0
10418,381,Michael Obafemi,Southampton,Forward,31,0
10419,381,Michael Obafemi,Southampton,Forward,32,0
10420,381,Michael Obafemi,Southampton,Forward,34,0
10421,382,Moussa Djenepo,Southampton,Midfielder,1,1
10422,382,Moussa Djenepo,Southampton,Midfielder,2,5
10423,382,Moussa Djenepo,Southampton,Midfielder,3,3
10424,382,Moussa Djenepo,Southampton,Midfielder,4,5
10425,382,Moussa Djenepo,Southampton,Midfielder,5,0
10426,382,Moussa Djenepo,Southampton,Midfielder,6,0
10427,382,Moussa Djenepo,Southampton,Midfielder,7,0
10428,382,Moussa Djenepo,Southampton,Midfielder,8,3
10429,382,Moussa Djenepo,Southampton,Midfielder,9,2
10430,382,Moussa Djenepo,Southampton,Midfielder,10,5
10431,382,Moussa Djenepo,Southampton,Midfielder,11,0
10432,382,Moussa Djenepo,Southampton,Midfielder,12,0
10433,382,Moussa Djenepo,Southampton,Midfielder,13,1
10434,382,Moussa Djenepo,Southampton,Midfielder,14,1
10435,382,Moussa Djenepo,Southampton,Midfielder,15,1
10436,382,Moussa Djenepo,Southampton,Midfielder,16,2
10437,382,Moussa Djenepo,Southampton,Midfielder,17,1
10438,382,Moussa Djenepo,Southampton,Midfielder,19,0
10439,382,Moussa Djenepo,Southampton,Midfielder,20,0
10440,382,Moussa Djenepo,Southampton,Midfielder,21,1
10441,382,Moussa Djenepo,Southampton,Midfielder,22,2
10442,382,Moussa Djenepo,Southampton,Midfielder,23,0
10443,382,Moussa Djenepo,Southampton,Midfielder,24,1
10444,382,Moussa Djenepo,Southampton,Midfielder,25,2
10445,382,Moussa Djenepo,Southampton,Midfielder,25,0
10446,382,Moussa Djenepo,Southampton,Midfielder,26,2
10447,382,Moussa Djenepo,Southampton,Midfielder,27,1
10448,382,Moussa Djenepo,Southampton,Midfielder,27,1
10449,382,Moussa Djenepo,Southampton,Midfielder,28,1
10450,382,Moussa Djenepo,Southampton,Midfielder,30,1
10451,382,Moussa Djenepo,Southampton,Midfielder,31,1
10452,382,Moussa Djenepo,Southampton,Midfielder,32,0
10453,382,Moussa Djenepo,Southampton,Midfielder,34,0
10454,479,Mohammed Salisu,Southampton,Defender,1,0
10455,479,Mohammed Salisu,Southampton,Defender,2,0
10456,479,Mohammed Salisu,Southampton,Defender,3,0
10457,479,Mohammed Salisu,Southampton,Defender,4,0
10458,479,Mohammed Salisu,Southampton,Defender,5,0
10459,479,Mohammed Salisu,Southampton,Defender,6,0
10460,479,Mohammed Salisu,Southampton,Defender,7,0
10461,479,Mohammed Salisu,Southampton,Defender,8,0
10462,479,Mohammed Salisu,Southampton,Defender,9,0
10463,479,Mohammed Salisu,Southampton,Defender,10,0
10464,479,Mohammed Salisu,Southampton,Defender,11,0
10465,479,Mohammed Salisu,Southampton,Defender,12,0
10466,479,Mohammed Salisu,Southampton,Defender,13,0
10467,479,Mohammed Salisu,Southampton,Defender,14,0
10468,479,Mohammed Salisu,Southampton,Defender,15,0
10469,479,Mohammed Salisu,Southampton,Defender,16,0
10470,479,Mohammed Salisu,Southampton,Defender,17,0
10471,479,Mohammed Salisu,Southampton,Defender,19,0
10472,479,Mohammed Salisu,Southampton,Defender,20,0
10473,479,Mohammed Salisu,Southampton,Defender,21,0
10474,479,Mohammed Salisu,Southampton,Defender,22,0
10475,479,Mohammed Salisu,Southampton,Defender,23,0
10476,479,Mohammed Salisu,Southampton,Defender,24,1
10477,479,Mohammed Salisu,Southampton,Defender,25,2
10478,479,Mohammed Salisu,Southampton,Defender,25,1
10479,479,Mohammed Salisu,Southampton,Defender,26,2
10480,479,Mohammed Salisu,Southampton,Defender,27,0
10481,479,Mohammed Salisu,Southampton,Defender,27,0
10482,479,Mohammed Salisu,Southampton,Defender,28,0
10483,479,Mohammed Salisu,Southampton,Defender,30,1
10484,479,Mohammed Salisu,Southampton,Defender,31,0
10485,479,Mohammed Salisu,Southampton,Defender,32,1
10486,479,Mohammed Salisu,Southampton,Defender,34,2
10487,523,Fraser Forster,Southampton,Goalkeeper,1,0
10488,523,Fraser Forster,Southampton,Goalkeeper,2,0
10489,523,Fraser Forster,Southampton,Goalkeeper,3,0
10490,523,Fraser Forster,Southampton,Goalkeeper,4,0
10491,523,Fraser Forster,Southampton,Goalkeeper,5,0
10492,523,Fraser Forster,Southampton,Goalkeeper,6,0
10493,523,Fraser Forster,Southampton,Goalkeeper,7,0
10494,523,Fraser Forster,Southampton,Goalkeeper,8,0
10495,523,Fraser Forster,Southampton,Goalkeeper,9,0
10496,523,Fraser Forster,Southampton,Goalkeeper,10,0
10497,523,Fraser Forster,Southampton,Goalkeeper,11,0
10498,523,Fraser Forster,Southampton,Goalkeeper,12,0
10499,523,Fraser Forster,Southampton,Goalkeeper,13,0
10500,523,Fraser Forster,Southampton,Goalkeeper,14,0
10501,523,Fraser Forster,Southampton,Goalkeeper,15,0
10502,523,Fraser Forster,Southampton,Goalkeeper,16,0
10503,523,Fraser Forster,Southampton,Goalkeeper,17,6
10504,523,Fraser Forster,Southampton,Goalkeeper,19,0
10505,523,Fraser Forster,Southampton,Goalkeeper,20,0
10506,523,Fraser Forster,Southampton,Goalkeeper,21,0
10507,523,Fraser Forster,Southampton,Goalkeeper,22,0
10508,523,Fraser Forster,Southampton,Goalkeeper,23,0
10509,523,Fraser Forster,Southampton,Goalkeeper,24,0
10510,523,Fraser Forster,Southampton,Goalkeeper,25,0
10511,523,Fraser Forster,Southampton,Goalkeeper,25,0
10512,523,Fraser Forster,Southampton,Goalkeeper,26,2
10513,523,Fraser Forster,Southampton,Goalkeeper,27,6
10514,523,Fraser Forster,Southampton,Goalkeeper,27,0
10515,523,Fraser Forster,Southampton,Goalkeeper,28,2
10516,523,Fraser Forster,Southampton,Goalkeeper,30,2
10517,523,Fraser Forster,Southampton,Goalkeeper,31,2
10518,523,Fraser Forster,Southampton,Goalkeeper,32,0
10519,523,Fraser Forster,Southampton,Goalkeeper,34,0
10520,524,Nathan Tella,Southampton,Midfielder,1,0
10521,524,Nathan Tella,Southampton,Midfielder,2,1
10522,524,Nathan Tella,Southampton,Midfielder,3,1
10523,524,Nathan Tella,Southampton,Midfielder,4,0
10524,524,Nathan Tella,Southampton,Midfielder,5,1
10525,524,Nathan Tella,Southampton,Midfielder,6,0
10526,524,Nathan Tella,Southampton,Midfielder,7,0
10527,524,Nathan Tella,Southampton,Midfielder,8,0
10528,524,Nathan Tella,Southampton,Midfielder,9,0
10529,524,Nathan Tella,Southampton,Midfielder,10,0
10530,524,Nathan Tella,Southampton,Midfielder,11,0
10531,524,Nathan Tella,Southampton,Midfielder,12,0
10532,524,Nathan Tella,Southampton,Midfielder,13,0
10533,524,Nathan Tella,Southampton,Midfielder,14,1
10534,524,Nathan Tella,Southampton,Midfielder,15,0
10535,524,Nathan Tella,Southampton,Midfielder,16,0
10536,524,Nathan Tella,Southampton,Midfielder,17,1
10537,524,Nathan Tella,Southampton,Midfielder,19,0
10538,524,Nathan Tella,Southampton,Midfielder,20,0
10539,524,Nathan Tella,Southampton,Midfielder,21,0
10540,524,Nathan Tella,Southampton,Midfielder,22,0
10541,524,Nathan Tella,Southampton,Midfielder,23,0
10542,524,Nathan Tella,Southampton,Midfielder,24,0
10543,524,Nathan Tella,Southampton,Midfielder,25,1
10544,524,Nathan Tella,Southampton,Midfielder,25,1
10545,524,Nathan Tella,Southampton,Midfielder,26,0
10546,524,Nathan Tella,Southampton,Midfielder,27,5
10547,524,Nathan Tella,Southampton,Midfielder,27,1
10548,524,Nathan Tella,Southampton,Midfielder,28,2
10549,524,Nathan Tella,Southampton,Midfielder,30,0
10550,524,Nathan Tella,Southampton,Midfielder,31,1
10551,524,Nathan Tella,Southampton,Midfielder,32,2
10552,524,Nathan Tella,Southampton,Midfielder,34,1
10553,565,Ibrahima Diallo,Southampton,Midfielder,5,1
10554,565,Ibrahima Diallo,Southampton,Midfielder,6,1
10555,565,Ibrahima Diallo,Southampton,Midfielder,7,0
10556,565,Ibrahima Diallo,Southampton,Midfielder,8,0
10557,565,Ibrahima Diallo,Southampton,Midfielder,9,1
10558,565,Ibrahima Diallo,Southampton,Midfielder,10,1
